frame,wall_ms,preprocess_ms,inference_ms,postprocess_ms,detections,fps_wall
0,12.903421000032722,1.8137509999860413,10.067471999946065,0.6167230000073687,7,77.4988276362884
1,12.919152999984362,2.11207999996077,9.6428870000409,0.6407949999811535,7,77.40445523024694
2,11.57271599993237,1.552199999991899,9.042543999953523,0.6083719999878667,7,86.41013915884947
3,11.622948999956861,1.5680729999303367,9.108208000043305,0.6082869999772811,7,86.03668483822062
4,12.517502000036984,2.02014700005293,9.472797000057653,0.6033650000745183,7,79.88814381631778
5,12.790347999953156,1.8129520000229604,9.96287400005258,0.5917600000202583,9,78.18395558929768
6,11.855011000079685,1.5792379999766126,9.29805500004477,0.6357290000096327,11,84.35251557280532
7,11.627006000026086,1.5798690000110582,9.066859999961707,0.6289760000299793,12,86.0066641401713
8,12.124342999982218,2.049284000008811,9.037144999979319,0.5818500000032145,12,82.47869595915148
9,12.174088999927335,2.040172999954848,9.127014999990024,0.5996359999471679,11,82.14166990285423
10,11.472197999978562,1.5805199999476827,8.99574400000347,0.5507050000232994,9,87.16725426129054
11,11.559500999965167,1.5530359999047505,9.119210999983807,0.5651590000752549,10,86.50892456369989
12,12.566780000042854,2.1371389999558232,9.401303999993615,0.6380119999676026,9,79.57487916527462
13,11.811003999923742,2.0003500000029817,8.852157999967858,0.5625029999691833,10,84.66680732700256
14,11.563199999955032,1.6207400000212147,9.068958999932875,0.5563109999684457,10,86.48125086514882
15,11.82519000008142,1.488471000016034,9.388861999923392,0.5616440000721923,9,84.56523742900661
16,14.359129000013127,2.1527439999999842,11.139286000002357,0.6613850000576349,10,69.64210712217195
17,12.421295999956783,1.8502660000194737,9.5487350000667,0.5989510000290466,11,80.5068971871759
18,11.695343999917895,1.5659729999697447,9.18938799998159,0.5726090000734985,12,85.50411172232474
19,11.515637000002243,1.5289610000763787,9.099687999992057,0.5625390000432162,12,86.83844410863291
20,12.36565099998188,2.0982570000569467,9.223012000006747,0.6319330000223999,10,80.86917542808423
21,12.11394899996776,2.0153540000364956,9.12402699998438,0.5374709999159677,11,82.54946425832414
22,11.3272879999613,1.4473669999688354,8.964529000081711,0.5978909999839743,11,88.28238498071353
23,11.799699999983204,1.52803900004983,9.339897000018027,0.6002220000027592,11,84.7479173200525
24,12.351272999922003,2.035438999996586,9.285772999987785,0.5987519999735014,11,80.96331447020196
25,12.122951000037574,1.9948039999917455,9.156949999919561,0.5644120000170005,10,82.48816645360527
26,12.065964000044005,1.5446959999962928,9.533574999977645,0.5983719998994275,10,82.87775431754586
27,12.08112999995592,1.5951440000208095,9.49896899999203,0.6523370000195428,8,82.77371404857399
28,12.559269999997014,2.1087279999392194,9.397484000032819,0.6172210000841005,10,79.6224621335665
29,11.771182999950724,1.6514769999957934,9.034861999907662,0.6335819999776504,8,84.95322857559738
30,12.017748999937794,1.6270959999928891,9.35069599995586,0.5941490001077909,10,83.2102584273624
31,12.448575000007622,2.0495009999876856,9.399501999951099,0.5933539999887216,10,80.33047959299661
32,12.048001000039221,1.9862629999352066,9.04862699997011,0.6142429999727028,10,83.00132113175826
33,12.686506000022746,2.180323000061435,9.506391000059011,0.595180999994227,7,78.82390943560087
34,11.533233000022847,1.534964000029504,9.042014999977255,0.6128969999963374,7,86.70595660367037
35,12.181348000012804,1.7436289999750443,9.429127999965203,0.5965589999732401,5,82.09272077268861
36,12.495212999965588,2.0103580000068177,9.32226699990224,0.7144140000718835,8,80.0306485373842
37,12.433655999984694,1.9754470000634683,9.469876000025579,0.5816450000111217,8,80.42686720633344
38,11.734131999901365,1.595133000023452,9.184624999988955,0.6033580000348593,8,85.22147185734794
39,11.984242999915296,2.003635000050963,8.996274000082849,0.6035359999714274,10,83.44290081626916
40,12.53383699997812,2.121780000038598,9.374402999924314,0.5835330000536487,9,79.78402782816991
41,11.336021000033725,1.5974890000052255,8.787989999973433,0.5549550000978343,11,88.21437433796436
42,11.530891000006704,1.5041320000364067,9.124325000016142,0.5703140000150597,11,86.72356715534113
43,11.973434999958954,2.075460000014573,8.921431999965534,0.574584999981198,10,83.5182217971224
44,12.00690499990742,2.0249890000059168,8.957774000009522,0.6011149999949339,10,83.2854095212472
45,12.469911000039247,2.0599330000550253,9.453434000079142,0.5625840000220705,10,80.1930342563674
46,11.496819000058167,1.5196670000250379,9.08108600003743,0.5840129999796773,11,86.98058132383754
47,11.828493999928469,1.80424600000606,9.064435000027515,0.5605920000562037,11,84.54161620287819
48,11.979300000007242,2.047233999974196,8.948601999918537,0.5600329999424503,10,83.47733173051809
49,11.738617999981216,1.9752089999656164,8.79265799994755,0.5873119999932896,9,85.18890383873129
50,11.502523000103793,1.5533819999973275,9.008888999915143,0.591513000017585,9,86.93744841814066
51,12.585834999981671,2.016704999959984,9.576083999945695,0.5987619999814342,11,79.45440250896793
52,12.150372000064635,1.966760000073009,9.202805999962038,0.5871490000117774,12,82.30200688461888
53,11.712881999983438,1.6499009999506598,9.051479000049767,0.5797580000717062,13,85.37608421235815
54,11.993426000003637,1.641255999970781,9.388808000039717,0.6057280000959508,11,83.37901113490814
55,11.986807999960547,1.997684000002664,9.0084679999336,0.5891460000384541,10,83.42504526670415
56,12.009842999987086,1.9940320000841893,9.0343980000398,0.5810839999185191,10,83.26503518830972
57,12.076567999997678,1.5798690000110582,9.51605499994912,0.5831319999742846,10,82.80498234268148
58,11.451712999928532,1.530559999991965,8.958093000046574,0.5956329999889931,12,87.32318038412602
59,11.699937999992471,1.531308000039644,9.178454999982932,0.6030280000004495,12,85.4705383909422
60,12.548865999974623,2.0824939999783965,9.427168000001984,0.5988849999312151,9,79.68847543690579
61,11.763769000026514,1.6544829999247668,9.151384000006146,0.6060929999875952,9,85.00676951389866
62,11.924410999995416,1.6973619999589573,9.248691000038889,0.6113350000305218,9,83.86158444223236
63,11.838078999971913,1.5719809999836798,9.259308999958193,0.6157719999464462,11,84.47316494528991
64,12.817877000088629,2.192084999933286,9.611899999981688,0.6069770000749486,9,78.01603962911219
65,11.794224000027498,1.586792000011883,9.258426999963376,0.594557999988865,9,84.78726535952417
66,11.799462999988464,1.5459939999118433,9.317834999933439,0.6117159999803334,10,84.74961953785335
67,11.721813000008297,1.6127869999991162,9.146199000042543,0.613188999977865,10,85.31103507616886
68,12.330592000012075,2.0372540000153094,9.269495000012284,0.5936759999940477,10,81.09910700143357
69,12.093979000042054,1.6460790000110137,9.476793000089856,0.6297669999639766,10,82.6857728127792
70,11.572814999908587,1.6031940000402756,9.02614699998594,0.5750179999495231,10,86.40939996084781
71,11.988155000040024,1.5934379999862358,9.413505999987137,0.6459879999738405,10,83.41567155218308
72,13.252310999973815,1.666532000058396,10.571903000027305,0.6566949999751159,9,75.45853700550612
73,12.091943999962496,1.6482820000192078,9.473229999912292,0.6251670000665399,9,82.69968832167116
74,11.731240000017351,1.6564390000439744,9.118738999973175,0.6193949999442339,9,85.24248076064602
75,12.023585999941133,1.552572999912627,9.500915999979043,0.6196139999019579,10,83.16986296807757
76,12.015970999982528,1.557370999989871,9.44141499996931,0.6060709999928804,9,83.22257102663231
77,11.863587999982883,1.6386019999572454,9.242059000030167,0.6075109999983397,10,84.29153136483185
78,12.37825700002304,1.6544370000701747,9.647224999980608,0.7276690000708186,10,80.78681837015814
79,11.927152999987811,1.6512370000327792,9.334950000038589,0.582580000013877,10,83.84230503297995
80,11.772659000030217,1.649103999966428,9.19405000001916,0.5806300000585907,10,84.94257754322395
81,11.976260000096772,1.6442950000055134,9.370031999992534,0.6123269999989134,10,83.49852124051412
82,11.555002000022796,1.5608740000061516,9.069772999964698,0.5857989999640267,10,86.54260726203485
83,11.52639100007491,1.592651000009937,9.016392000035012,0.5772619999788731,10,86.75742476491567
84,11.978132000081132,1.6236680000929482,9.456412000076853,0.5766719999655834,10,83.48547169067987
85,11.6998200001035,1.6450289999738743,9.094828999991478,0.6101199999193341,10,85.47140041395113
86,11.422897999977977,1.6236459999845465,8.886140999948111,0.5771109999841428,10,87.54345876168446
87,11.757479000038984,1.5472180000415392,9.296959000039351,0.5742880000525474,10,85.05224631884815
88,11.379936999901474,1.6388279999546285,8.824645999993663,0.5847149999453904,10,87.87394868782295
89,11.494412000047305,1.4950760000829177,9.052548999989085,0.5815029999212129,9,86.99879558831583
90,11.835524999924019,1.6570720000572692,9.22273399999085,0.6254510000189839,10,84.49139349597249
