frame,wall_ms,preprocess_ms,inference_ms,postprocess_ms,detections,fps_wall
0,18.41404800006785,1.7105590000028315,14.778409999962605,1.5339880001192796,9,54.30636435814196
1,17.667737000010675,1.9419449999986682,13.867304999848784,1.4691139999740699,9,56.60034445834211
2,17.49734800000624,1.53987299995606,14.1371849999814,1.50290200008385,9,57.151518047171685
3,17.516782000029707,1.5179999998053972,14.122239000016634,1.5556569999262138,9,57.08811127513627
4,17.16699000007793,1.550436999878002,13.783135000039692,1.5154350001012062,11,58.25133002322833
5,17.620051999983843,1.4615640000101848,14.25102700000025,1.5617729998211871,11,56.753521499307546
6,17.702288999998927,1.6346879999673547,14.157488999899215,1.5523480001320422,12,56.48986975639481
7,17.716479999990042,1.5036039999358763,14.372916999946028,1.5197469999748137,13,56.44462105342382
8,18.639121000205705,1.4782579999064183,14.162236999936795,2.6725210000222432,13,53.650598651565375
9,17.34684199982439,1.5784610000082466,13.944120000132898,1.4905140001246764,13,57.64738042867534
10,17.493567000201438,1.527387999885832,14.103931999898123,1.5443959998719947,12,57.16387058102473
11,17.66132500006279,1.4727580000908347,14.273957999876075,1.498115999993388,10,56.6208933925651
12,18.01337599999897,1.545248999946125,14.66668199986998,1.4878560000397556,12,55.514302260723206
13,17.41651199995431,1.5306719999443885,13.884889000109979,1.6200120001030882,12,57.416777825699164
14,17.780685999923662,1.6745630000514211,14.257958000143844,1.5311799998016795,12,56.240799708419196
15,17.237028999943504,1.514712000016516,13.944052999931955,1.4614080000683316,12,58.014638137655716
16,17.575859000089622,1.440900000034162,14.211180000074819,1.6049949999796809,12,56.89622339340005
17,17.6324259998637,1.5694089997850824,14.2262550000396,1.4954129999296129,13,56.71369328348408
18,17.153675999907136,1.5299570000024687,13.84651299986217,1.4490789999399567,13,58.29654238574948
19,17.26100399991992,1.5281710000181192,13.886613000067882,1.5346049999607203,12,57.934057602016615
20,19.032914000035817,1.4838479999070842,15.613011999903392,1.6073799999958283,12,52.54056210195235
21,17.461598999943817,1.5681499999118387,14.025252000010369,1.474366999900667,12,57.26852391944274
22,17.072168999902715,1.5334820000134641,13.75214099994082,1.4488970000456902,12,58.5748653264678
23,17.468520999955217,1.52400599995417,14.068164000036631,1.5555850000055216,12,57.24583094370517
24,17.40487500001109,1.52413599994361,13.967707000119844,1.579018000029464,12,57.45516701495201
25,17.264469999872745,1.6240960001141502,13.811308999947869,1.5148099998896214,12,57.922426811096486
26,17.362652999963757,1.4817250000760396,14.101552000056472,1.459285999999338,12,57.59488483713217
27,18.075471999964066,1.7023970001446287,14.439019000064945,1.5200640000330168,11,55.32358989032143
28,18.03922599992802,1.566034999996191,14.673103999939485,1.4550509999935457,12,55.43475091470056
29,17.362404999857972,1.5012149999620306,13.912155000070925,1.555114999973739,13,57.595707507582055
30,17.924970999956713,1.584506000199326,14.313256999912483,1.6673009999976784,12,55.78809583582673
31,18.103251999946224,1.5368720000878966,14.611239000032583,1.5959849999944709,11,55.238694130920265
32,17.626255999857676,1.5282270001080178,14.227165999955105,1.5390150001621805,11,56.733545683670684
33,17.860947000144733,1.5435880000040925,14.503835999903458,1.4834549999704905,11,55.988072748432465
34,17.632024000022284,1.5637169999536127,14.324218999945515,1.4078209999297542,12,56.714986322542224
35,17.351964999988923,1.5145110000958084,14.04114800016032,1.4671349999844097,12,57.63036059608456
36,17.117891999987478,1.4825180001025728,13.833252000040375,1.496687000098973,12,58.418408061035294
37,17.656916000078127,1.6365389999464242,14.14939799997228,1.4974210000673338,12,56.63503184789322
38,17.258316000152263,1.578808999965986,13.803953999968144,1.5423259999352013,12,57.94308088872503
39,17.362040000080015,1.4867219999814552,14.11007999990943,1.4463039999554894,13,57.59691833421599
40,18.02361899990501,1.6697809999186575,14.419250999935684,1.5748060000078112,11,55.48275293686969
41,17.56778799995118,1.5719170000920712,14.207991999910519,1.4786369999910676,11,56.92236267894279
42,17.268265999973664,1.473683999847708,13.858188000085647,1.5662790001442772,11,57.90969400179063
43,17.56837099992481,1.5435639998031547,14.159109000047465,1.5357990000666177,10,56.92047373113192
44,17.805785999826185,1.5976969998519053,14.306488000102036,1.4859630000501056,10,56.1615196324252
45,17.49716100016485,1.523493999911807,14.116670000021259,1.5212490000067191,11,57.152128850536286
46,17.590374000064912,1.5029940000204078,14.248244000100385,1.5101369999683811,10,56.84927449503403
47,17.521768000051452,1.6112970001813665,14.051425000161544,1.5217170000596525,11,57.07186626355648
48,17.503079999869442,1.539666000098805,14.155358999914824,1.4922450000085519,10,57.13280177017183
49,17.17953899992608,1.496739999993224,13.878728999998202,1.4650279999841587,13,58.2087796421256
50,17.649996000045576,1.5261409998856834,14.312714999960008,1.4891899998019653,13,56.657236636054634
51,17.502334000027986,1.5249620000759023,14.11868099989988,1.5373430001091037,13,57.13523693459404
52,17.16731700003038,1.5033100000891864,13.918267999997624,1.4379269998698874,12,58.25022046241882
53,17.585871999926894,1.474967999911314,14.337543000010555,1.4698649999900226,12,56.86382796395635
54,17.371692000097028,1.518639999858351,14.053350000040155,1.4984199999616976,12,57.5649165317008
55,17.720235000069806,1.472440000043207,14.38826200001131,1.536936000093192,11,56.43266017612411
56,17.780089999860138,1.5827400000034686,14.347137999948245,1.5109010000742273,12,56.242684936232955
57,17.308988999957364,1.5221569999539497,14.017821999914304,1.4549550000992895,13,57.77344939109172
58,17.50003100005415,1.529944000139949,14.086163999991186,1.5316229998916242,14,57.14275591836984
59,17.821244000060688,1.6110120000121242,14.302829000143902,1.5432979998877272,13,56.11280559295382
60,18.0558160000146,1.5332410000610253,14.586549000114246,1.603159999831405,13,55.383816494319134
61,18.007044000114547,1.5845469999931083,14.415802000030453,1.6567059999488265,13,55.53382331900998
62,17.906911000181935,1.5329779998864979,14.469150999957492,1.5615929999057698,13,55.844360872170526
63,17.469471000140402,1.6679410000506323,14.098508999950354,1.3853189998371818,13,57.24271788149527
64,16.88799600015045,1.4173859999573324,13.805114999968282,1.3738510001530813,13,59.21365684780427
65,16.928369999959614,1.4914630000930629,13.801557000078901,1.3580699999238277,12,59.072432845122464
66,17.183705000206828,1.4201640001374471,14.02031500015255,1.4608070000576845,12,58.19466756371596
67,17.611217999956352,1.5699660000336735,14.240414999903805,1.4379670001289924,12,56.78198975235435
68,17.179728999963118,1.452235999977347,13.984175999894433,1.4322089998586307,12,58.2081358793347
69,17.387409999855663,1.5434130000357982,14.178778000086822,1.376625000148124,13,57.51287857181151
70,17.675306999990426,1.5947599999890372,14.35992200003966,1.434569999901214,12,56.576103600381124
71,17.442354999957388,1.4538709999669663,14.170258999911312,1.5194179998161417,13,57.33170778845191
72,18.3334719999948,1.505442000052426,14.788160000080097,1.7157849999875907,12,54.54504198660699
73,17.95654900001864,1.6954769998847041,14.394106000054308,1.5178500000274653,12,55.68998809286584
74,19.65411200012568,1.8000770000980992,15.871435000008205,1.5570549999210925,12,50.8799379994174
75,17.39759499992033,1.5203940001811134,14.120796000042901,1.4516530000037164,12,57.479209051859144
76,17.816937999896254,1.6198530001929612,14.317353000024013,1.5677439998853515,13,56.12636694396214
77,17.6158189999569,1.605066999900373,14.069711000047391,1.5744729998914408,13,56.767159108665155
78,17.676218000133304,1.6299989999879472,14.201468999999634,1.5257779998592014,12,56.57318777084887
79,18.417744000089442,1.4837779999652412,15.078614999993079,1.5450269997927535,12,54.29546637173063
80,17.580129999942073,1.5101810001851845,14.270350000060716,1.4619959999890852,13,56.88240075604077
81,17.77681900011885,1.5212180001071829,14.157119999936185,1.7379820001224289,12,56.25303379605285
82,17.714643999852342,1.5321870000661875,14.41257500005122,1.4225669999632373,12,56.450471147392825
83,17.850589999852673,1.5715430001819186,14.298751000069387,1.5717599999334197,12,56.020557304170524
