frame,wall_ms,preprocess_ms,inference_ms,postprocess_ms,detections,fps_wall
0,31.21426600000632,1.9561710000743915,22.244946999990134,1.6661540000768582,9,32.03663350596799
1,21.76904199995988,1.7931790000602632,15.733461000081661,1.5187920000698796,8,45.9367940951119
2,20.41804000009506,1.6171050001503318,14.45806700007779,1.5249810001023434,8,48.97629743086723
3,23.61706600004254,1.9994790000055218,16.938673999902676,1.6592360000231565,8,42.34226215899125
4,22.30770300002405,2.139294000016889,15.58315100010077,1.5843699998185912,8,44.82756472053272
5,20.777662999989843,1.5181190001385403,14.708724999991318,1.622266999902422,9,48.12860811153251
6,21.293756999966718,1.6356400001313887,15.033732999881977,1.532164000082048,10,46.96212133920581
7,21.236371999975745,1.592004000031011,14.794971000128498,1.5926800001579977,10,47.08902255060997
8,21.338455000204704,1.626569999871208,14.866965000010168,1.551788999904602,12,46.86374903855067
9,21.365836000086347,1.5899830000307702,14.883836000080919,1.5494940000735369,12,46.80369165035052
10,21.53006200001073,1.6995360001601512,14.879332999953476,1.5571700000691635,11,46.4466846402719
11,21.1195479998878,1.5880949999882432,14.693592000185163,1.724532000025647,10,47.34949819973953
12,20.884807000129513,1.6273310000087804,14.552986999888162,1.700744999880044,11,47.881696967264226
13,20.656676000044172,1.680660000147327,14.382215000068754,1.5481099999306025,11,48.41049934645156
14,20.749134999960006,1.6069729999799165,14.495781000050556,1.5137129998947785,11,48.19478016803725
15,21.087902000090253,1.5710090001448407,14.75729499998124,1.6524800000752293,12,47.42055421140141
16,20.93917499996678,1.6013209999528044,14.471907000142892,1.5538809998361103,11,47.75737344005131
17,21.376109000129873,1.6057479999744828,14.792129000170462,1.6798389999621577,12,46.78119857986898
18,21.579941000027247,1.6765889999987849,14.93181400019239,1.5291140000499581,13,46.339329657979015
19,22.85094800004117,1.7114879999553523,16.015489999972488,1.6963479999958508,12,43.76186055817895
20,21.149607000097603,1.6612669999176433,14.760603000013361,1.561825999942812,12,47.2822024539456
21,20.347619999938615,1.5805010000349284,14.178076999996847,1.4914030000454659,12,49.14579690415964
22,21.05706700012888,1.6719269999612152,14.731888999904186,1.5482080000310816,12,47.489994688903224
23,21.093865000011647,1.699647999885201,14.658552000128111,1.542407999977513,12,47.40714895062843
24,21.25475799994092,1.6542060000119818,14.935341999944285,1.5489459999571409,12,47.04828914084929
25,21.461084000065966,1.6808489999675658,14.93623999999727,1.613191999922492,12,46.59596877757555
26,21.81557300013992,1.631866000025184,15.337787999897046,1.5989369999260816,12,45.838814318266415
27,20.958449000090695,1.5573050000057265,14.54413199985538,1.7041529999914928,11,47.713454368482736
28,21.37127000014516,1.7286839999997028,15.046236999978646,1.582152000082715,11,46.7917910350301
29,21.287481000172193,1.496535000114818,14.90912400004163,1.5658170000278915,11,46.97596676619047
30,21.175618000143004,1.604864999990241,14.742845999990095,1.5335269999923185,11,47.22412351758739
31,21.441080999920814,1.5835450001304707,14.963003000048047,1.6427000000476255,10,46.63943949485071
32,21.476904999872204,1.6075519999958487,14.872678999836353,1.6718869999294839,10,46.56164377529958
33,22.758746000135943,1.530168000044796,16.621088999954736,1.6152910000073462,10,43.93915200749755
34,21.071647000098892,1.6483760000483016,14.588981999850148,1.5561239999897225,11,47.45713517293199
35,21.512871000140876,1.5912040000785055,14.631967000013901,1.6598150000390888,12,46.48380032555634
36,21.068714999955773,1.6565559999435209,14.795406000075673,1.5113810000002559,12,47.46373948302491
37,20.59398100004728,1.5926979999676405,14.362998000024163,1.5184450001015648,11,48.557877177691104
38,21.12634800005253,1.6408129999945231,14.684193999983108,1.5348059998814279,12,47.33425767659955
39,20.847766999850137,1.5477849999570026,14.415334999966944,1.5538229999947362,13,47.96676785610605
40,20.228711000072508,1.5653069999643776,14.284948000067743,1.5125260001696006,11,49.43468716303355
41,20.633928000052038,1.5749310000501282,14.398554000081276,1.5559539999685512,10,48.46386979723289
42,20.60514400000102,1.5503770000577788,14.288068000041676,1.6916229999424104,11,48.53157056315406
43,20.780094999963694,1.596893999931126,14.699069000016607,1.5671080000174697,10,48.12297537627942
44,20.82240400000046,1.6345000001365406,14.723447999813288,1.5887800000200514,10,48.025194401183356
45,21.20179099983943,1.64687699998467,14.86636599997837,1.5168459999586048,11,47.16582669867717
46,21.03676600017934,1.6991050001706753,14.6857289998934,1.6237289999025961,10,47.5358237093798
47,21.056816000054823,1.666794000129812,14.731561999951737,1.5932700000576006,11,47.49056077601649
48,20.333549999804745,1.6610440000022209,14.317233000156193,1.4955469998767512,10,49.17980382223481
49,20.663311000134854,1.6472759998578113,14.306454999996276,1.551170000084312,11,48.39495470950777
50,20.92283599995426,1.6649550000238378,14.270140999997238,1.5115020000848745,13,47.79466798870794
51,20.46518399993147,1.5483859999676497,14.258818999905998,1.5086220000739559,13,48.863474670120176
52,21.2168370001109,1.6115409998747054,14.746570000170323,1.5360130000772187,12,47.13237887413534
53,21.334877999834134,1.616624000007505,14.795546999948783,1.5616759999375063,12,46.87160620312778
54,20.71696999996675,1.5806540000085079,14.466694000020652,1.5105059999314108,12,48.26960699376429
55,21.773450000182493,1.5989349999472324,15.506960999800867,1.6158440000708651,11,45.92749426441922
56,21.236756000007517,1.690791000100944,14.719914000124845,1.5755199999603064,11,47.088171093534534
57,20.928671999854487,1.5104250001058972,14.480047999995804,1.539615999945454,12,47.781340354846826
58,21.435514999893712,1.690842000016346,14.718344000129946,1.5456399999038695,12,46.65155000964327
59,22.39386100018237,1.6740250000566448,15.271987000005538,1.5674909998324438,13,44.655095429584755
60,21.343089999845688,1.6442840001218428,14.819291000094381,1.5482300000257965,13,46.853571812105464
61,21.59023200010779,1.5431310000622034,15.116730000045209,1.5821360000245477,12,46.31724198216154
62,21.46875300013562,1.8045740000616206,14.762491000055888,1.5243319999171945,13,46.57932391292977
63,23.3064659998945,1.5668720000121539,16.564006000180598,1.6778149999936431,12,42.90654790840133
64,21.53917700002239,1.6076489998795296,14.876504000085333,1.576930000055654,13,46.427029222098895
65,21.823854000103893,1.8087939999986702,15.175604000205567,1.5991200000371464,12,45.82142090921427
66,21.077877999914563,1.6347170001154154,14.532288999816956,1.5921939998406742,11,47.44310599027347
67,21.61737799997354,1.7110500000399043,14.915460999873176,1.5723330000128044,12,46.25907915387444
68,21.1618890000409,1.537759000029837,14.7989189999862,1.5655170000172802,12,47.25476066895858
69,21.40577199998006,1.5899910001735407,15.073684999833858,1.5848420000565966,12,46.71637164036557
70,21.22918899999604,1.6436180001164757,14.921478999895044,1.5593260000059672,12,47.10495535181238
71,20.808113999919442,1.5438380000887264,14.515079999910085,1.5543469999101944,11,48.05817576758141
72,21.072424000067258,1.6229889999976876,14.431419000175083,1.5740260000711714,12,47.45538529391817
73,20.820812000010847,1.638282999920193,14.272285000060947,1.616717999922912,11,48.028866501435154
74,21.500402999890866,1.599010999825623,14.867409000089538,1.5280339998753334,12,46.51075610094731
75,21.071876000178236,1.733979000164254,14.577385999928083,1.5458200000466604,12,47.456619429211784
76,21.546722000039153,1.698666000038429,14.83903200005443,1.5828820000933774,12,46.41077190294574
77,21.355323000079807,1.639723999915077,14.81943500016314,1.531228999965606,12,46.826732613515745
78,20.69224599995323,1.5379530000245722,14.417693000041254,1.5318140001454594,12,48.32728163014592
79,21.145213999943735,1.5793600000506558,14.667000999907032,1.6190680000818247,11,47.292025514741105
80,21.02014899992355,1.5034340001420787,14.552876000152537,1.5847080001094582,12,47.57340207263217
81,20.917860000054134,1.5273899998646812,14.377978000084113,1.5658459999485785,12,47.80603751996677
82,20.95835599993734,1.5297129998543824,14.675876000183052,1.5814919997865218,11,47.71366609112803
83,21.19513200000256,1.566785000022719,14.784193999958006,1.5495770001052733,12,47.18064506509699
84,21.022573999971428,1.713229999950272,14.73658300005809,1.5230399999381916,11,47.5679143762966
85,21.07651000005717,1.5834440000617178,14.784415999884004,1.6326389998084778,10,47.446185350292225
86,20.924981000007392,1.631997999993473,14.677269999992859,1.5522940000209928,10,47.789768602401445
87,21.184561999916696,1.5019709999251063,14.835536999953547,1.548746000025858,11,47.20418576527248
88,20.849590000125318,1.6260179997971136,14.543857000035132,1.5681660001973796,10,47.962573844089476
89,21.061185000007754,1.6405579999627662,14.750777000017479,1.5436650000992813,12,47.480709181350996
90,20.84570899978644,1.6383929998937674,14.352915000017674,1.5902200000255107,12,47.97150339238856
91,21.29901799980871,1.630016000035539,14.848468000081994,1.5720559999863326,11,46.95052138126655
92,20.60276499992142,1.539536000109365,14.302138999937597,1.58996200002548,11,48.537174500792204
93,23.58628700017107,1.657483999906617,16.847332999986975,1.6208240001560625,12,42.39751682800888
94,20.885545000055572,1.5838879999137134,14.420790000031047,1.5512239999679878,12,47.88000504642513
95,21.260012000084316,1.5698520001024008,14.91452000004756,1.5383029999611608,12,47.03666206754888
96,20.900534000020343,1.544770000009521,14.732297999898947,1.5252939999754744,12,47.845667483856
97,21.249123999950825,1.6728719999719033,14.489077000007455,1.596715999994558,12,47.06076354029061
98,22.30638200012436,1.5755629999603116,15.43699400008336,1.5853910001624172,14,44.83021944098442
99,21.499461000075826,1.5832549997867318,14.699732999815751,1.6217659999711032,15,46.51279397174065
100,21.146484000155397,1.515414000095916,14.65168899994751,1.5160520001700206,13,47.289185284544295
101,21.304975999782982,1.5952579999520822,14.670898000076704,1.6628509999918606,12,46.937391528166295
102,21.09241099992687,1.649835000080202,14.608037000016338,1.5448819999619445,12,47.41041695060215
103,20.895773999882294,1.539620000130526,14.468150000084279,1.5437859999565262,12,47.8565665959841
104,21.53944099995897,1.63218800003051,14.827186999809783,1.503558999957022,12,46.426460185382936
105,20.905301000084364,1.5185089998794865,14.457044999971913,1.5570790001220303,10,47.83475731805844
106,21.841610999899785,1.5658429999803047,15.135573999941698,1.5744349998385587,11,45.784168576419944
107,21.168099000078655,1.640606000137268,14.6750730000349,1.5297709999231301,9,47.24089772994185
108,21.43297700013136,1.6351589999885618,14.746000999821263,1.688693999994939,10,46.65707428295524
109,21.59694700003456,1.6741650001677044,14.928283000017473,1.604864999990241,10,46.30284085979373
110,21.501524999848698,1.7099750000397762,14.794090000123106,1.5345169999818609,12,46.50832906070787
111,21.524701000089408,1.6162760000497656,14.77041999987705,1.557799000011073,12,46.458252776465805
112,21.61100299986174,1.7439260000173817,14.561162000063632,1.6010399999686342,12,46.27272505613912
113,22.325054000020828,1.7197770000620949,15.777185000160898,1.5447020000465272,12,44.79272480143014
114,21.70029700005216,1.5990570000212756,14.719539999987319,1.5585670000746177,12,46.08231859672687
115,21.102884999891103,1.5994150001006346,14.75071000004391,1.482334999991508,12,47.386885727006536
116,21.374566999838862,1.7219670000940823,14.748725999879753,1.490599999897313,12,46.784573460951925
117,21.767812000007325,1.5689969998220477,15.316346999952657,1.6607399998065375,12,45.93938977420714
118,21.149438000065857,1.549724999904356,14.767946000119991,1.5245570000388398,12,47.28258027456267
119,21.0603309999442,1.5608230000907497,14.587727000161976,1.6047669998897618,12,47.48263453231811
120,22.046305000003485,1.6299500000513945,15.490301999989242,1.580307000040193,12,45.35907491073184
121,21.529818000090017,1.6594449998592609,15.049868999994942,1.5353329999925336,12,46.44721102592781
122,20.31057299996064,1.5478529999199964,13.987038000095708,1.5468830001736933,12,49.235440083445106
123,22.998476999873674,1.8013379999501922,16.30882700010261,1.582609000024604,12,43.481140077470904
124,21.442836999995052,1.5980949999629956,14.554550000184463,1.6781279998667742,11,46.63562009076647
125,22.757245000093462,1.7845109998688713,15.931856999941374,1.5993050001270603,11,43.94205010298448
126,20.539564999808135,1.503517999935866,13.968230000045878,1.5609679999215587,12,48.686522816298265
127,21.2477160000617,1.5647400000489142,14.663664999943649,1.7510380000658188,12,47.06388206605812
128,20.20353900002192,1.6109059999962483,13.960392999933902,1.4695830000164278,12,49.496278844954595
