frame,wall_ms,preprocess_ms,inference_ms,postprocess_ms,detections,fps_wall
0,17.800358000158667,1.636262000147326,9.735450000107448,1.527974999817161,8,56.17864539528286
1,16.176555000129156,2.1628810000038357,9.667777000004207,1.524895999864384,8,61.81785924085912
2,15.51536700003453,1.599943999963216,9.47429000007105,1.5373890000773827,9,64.45222984398464
3,15.619818999994095,1.5977059999841003,9.382690000165894,1.5808160001142824,8,64.02122841502697
4,16.097747999992862,2.010634000043865,9.766449999915494,1.5139839999847027,8,62.12049039408763
5,15.64400300003399,1.6574969999965106,9.325912000122116,1.5852369999720395,9,63.922258260742296
6,16.424067000116338,1.904986999988978,9.84633500002019,1.5648690000489296,10,60.88625917033318
7,15.353035000089221,1.5814529999715887,9.580787999993845,1.5737859998807835,9,65.13370157719231
8,15.823100000034174,2.0080829999642447,9.593634999873757,1.4828249998117826,10,63.198741080941176
9,15.741871000045649,1.6026170001168794,9.840973999871494,1.5555709999262035,10,63.52485038132381
10,15.604596000002857,1.6304890000355954,9.526031999939732,1.509483000063483,10,64.08368406332448
11,15.531464000105188,1.6440879999208846,9.625928999867028,1.5317630000026838,10,64.38543076127449
12,16.15884099987852,1.6196810001929407,10.17219200002728,1.558323999915956,10,61.88562657479691
13,15.647187000013218,1.6424890000052983,9.831759999997303,1.537080999924001,9,63.90925090875154
14,15.411242000027414,1.7597549999663897,9.43205599992325,1.5112669998416095,9,64.8876969162006
15,15.065287999959764,1.5467200000784942,9.464711000191528,1.5387319999717874,9,66.37775527442096
16,15.435676999913994,1.6198460000396153,9.592739999789046,1.5684219999911875,10,64.78497833334889
17,15.549312000075588,1.6216450001138583,9.709801000099105,1.612708000038765,8,64.31152709490547
18,15.326125000001412,1.5754250000554748,9.34889900008784,1.5687299999171955,10,65.24806498706671
19,15.3428639998765,1.6263009999875067,9.453435999830617,1.508540000031644,10,65.1768796235207
20,15.593404999890481,1.5777880000769073,9.700795000071594,1.5727400000287162,10,64.12967533434959
21,15.61968800001523,1.6609589999916352,9.74595100001352,1.5634850001333689,9,64.0217653514606
22,15.585151999857771,1.6259860001355264,9.774076999974568,1.5409380000619421,9,64.16363472163286
23,18.369716000051994,1.6171400000075664,12.398587000006955,1.718829000083133,9,54.43742298450175
24,15.7142880000265,1.645984000106182,9.827834999896368,1.6044779999901948,9,63.63635438005932
25,16.539571000066644,1.640969999925801,9.880316999897332,2.0415779999893857,9,60.46106032592808
26,15.79862000016874,1.6203799998493196,9.760753000136901,1.5684620000229188,9,63.29666768295708
27,15.936779999947248,1.639146999877994,9.780121999938274,1.590334999946208,10,62.74793276956262
28,15.51382000002377,1.612150000028123,9.502961000180221,1.5210189999379509,11,64.45865686197646
29,15.882321999924898,1.643634000174643,9.795732999918982,1.5571349999845552,10,62.96308562467936
30,15.878515999929732,1.6374200001791905,9.708680000130698,1.553388000047562,10,62.978177557929556
31,16.55492600002617,1.6522430000804889,10.213247999899977,1.6418469999734953,9,60.40498157457298
32,15.74241600019377,1.6241829998762114,9.599234999996042,1.4830650000021706,10,63.52265116025972
33,15.63417399984246,1.6526520000752498,9.581194000020332,1.5521310001531674,10,63.96244534633404
34,15.576936000115893,1.588679999940723,9.518777000039336,1.5479450000839279,10,64.19747760359033
35,15.657414000088465,1.6325639999195118,9.48866600015208,1.5302849999443424,10,63.8675071116054
36,16.21683700000176,1.7728769998939242,9.845627000004242,1.5783940000346774,10,61.664306054250375
37,16.229834999876402,1.6434709998520702,10.070113999972818,1.575152999976126,10,61.61492091617786
38,16.133113000023513,1.662655000018276,9.74745400003485,1.5928899999835266,10,61.98431759565203
39,15.588578999995661,1.5984710000793712,9.65769200001887,1.5575060001538077,9,64.14952895964913
40,15.771517000075619,1.6052640000907559,9.792188999881546,1.5542450000793906,9,63.4054415941856
41,16.090082999880906,1.667143000076976,9.84453800015217,1.627214000109234,9,62.15008337790437
42,16.1787849999655,1.6463580000163347,9.973913999829165,1.5758970000661066,10,61.80933858767098
43,16.248756999857505,1.6872210001110943,9.943455999973594,1.6747790000408713,10,61.54316911802974
44,15.752547999909439,1.6449849999844446,9.689353999874584,1.550388999930874,10,63.48179354893881
45,15.68018100010704,1.5707620000284805,9.533972999861362,1.572552999959953,10,63.7747740280022
46,16.21958500004439,1.6343199999937497,9.627432000115732,1.5865109999140259,10,61.65385859115774
47,15.840017999835254,1.678873999935604,9.630037000079028,1.5472790000785608,10,63.1312413919227
48,15.905307999901197,1.616070999943986,9.497654000142575,1.5995220001059351,10,62.872092763385155
